2017-11-13 11:47:09.693,31.62,26.29,1021.75
2017-11-13 11:47:19.768,31.73,40.28,1021.68
2017-11-13 11:47:28.173,31.49,43.29,1021.64
2017-11-13 11:48:35.608,31.62,26.51,1021.64
2017-11-13 11:49:56.387,31.75,27.69,1021.69
2017-11-13 11:50:02.817,31.19,37.64,1021.67
2017-11-13 11:50:09.304,31.23,37.71,1021.71
2017-11-13 11:50:14.422,30.93,39.79,1021.85
2017-11-13 11:50:20.292,30.62,41.34,1021.85
2017-11-13 11:50:25.893,30.97,35.47,1021.81
